index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
72,88.4007,88.5764,88.1987,88.4446,7011935,7011935,-0.158108,-0.178,88.5573
73,88.3392,88.6203,87.9615,88.348,6517090,6517090,-0.096622,-0.109,88.2748
74,88.0318,88.6554,87.9483,88.4007,6997400,6997400,0.052704,0.06,88.2679
75,88.55,88.6993,87.8034,88.0581,5438763,5438763,-0.34257,-0.388,88.1071
76,88.3656,88.8926,88.3041,88.8399,5302472,5302472,0.78176,0.888,88.7285
77,88.9637,89.344,88.5214,89.2998,5124957,5124957,0.459936,0.518,89.0709
78,89.3706,89.4767,89.0433,89.3175,5276064,5276064,0.017689,0.02,89.3489
79,89.4236,89.6536,88.6851,89.1671,4524361,4524361,-0.150366,-0.168,89.0741
80,89.0433,89.2733,88.5568,88.716,4353776,4353776,-0.451096,-0.506,88.886
81,88.946,89.1539,88.5834,89.1229,3685692,3685692,0.406872,0.459,88.9477
82,89.0698,89.8128,88.9372,89.7421,5972931,5972931,0.619156,0.695,89.6351
83,89.8128,90.4497,89.344,90.3701,5852618,5852618,0.627996,0.7,90.0952
84,90.1401,90.7504,90.0782,90.6266,6683665,6683665,0.25651,0.284,90.485
85,90.4231,90.8477,90.1666,90.8212,5608597,5608597,0.194591,0.215,90.7122
86,90.9096,91.4226,90.5912,91.2988,4731051,4731051,0.477633,0.526,91.117
87,91.3253,91.3961,90.9614,91.2634,4625104,4625104,-0.035379,-0.039,91.8674
88,91.1661,91.3076,90.8212,91.2988,3748814,3748814,0.035379,0.039,91.1559
89,91.5199,92.0949,90.9008,92.0772,5797720,5797720,0.778364,0.853,91.6747
90,91.8207,92.1214,91.2219,91.3873,5960610,5960610,-0.689913,-0.749,91.4993
91,91.2634,91.29,90.6708,90.6885,5935011,5935011,-0.69876,-0.765,90.7831
92,90.6708,90.7946,90.3701,90.6885,4302188,4302188,0,0,90.6165
93,90.6796,91.0069,90.0782,90.6177,5645516,5645516,-0.070761,-0.078,90.6155
94,90.3347,90.3966,89.6713,90.1578,4835591,4835591,-0.459944,-0.508,90.0215
95,90.1401,90.9538,90.0961,90.9362,5449119,5449119,0.778366,0.863,90.5196
96,91.0423,91.8737,90.9362,91.8207,5481511,5481511,0.884509,0.973,91.5531
97,92.316,93.2978,92.0506,93.112,12464629,12464629,1.2914,1.406,92.942
98,92.7936,92.9794,92.3779,92.6521,6066848,6066848,-0.459944,-0.494,92.6584
99,92.546,93.0767,92.4752,92.5106,5915291,5915291,-0.141523,-0.153,92.7245
100,92.1922,93.6427,92.1922,93.5454,6411062,6411062,1.0349,1.119,93.324
101,93.6162,93.7312,92.8998,93.4482,5106917,5106917,-0.097296,-0.104,93.3462
102,93.2889,93.3951,92.3867,92.8644,6462995,6462995,-0.583774,-0.625,96.8427
103,93.4216,93.7577,92.4487,92.5371,6944226,6944226,-0.327268,-0.352,93.0877
104,93.0059,93.7577,92.8644,93.6427,5133942,5133942,1.1056,1.195,93.4843
105,93.4924,93.7312,93.1342,93.6339,3764939,3764939,-0.008846,-0.009,93.5146
106,93.6427,93.9789,92.9705,93.2447,4199082,4199082,-0.389183,-0.416,93.4104
107,93.2447,94.4123,93.112,94.1734,7018503,7018503,0.928735,0.996,94.0627
108,93.9435,93.9789,93.3332,93.5101,6268373,6268373,-0.663381,-0.704,93.5469
109,93.7577,93.9435,93.5101,93.7931,5721371,5721371,0.28304,0.303,93.8136
110,92.944,93.7577,92.4487,93.5808,4955123,4955123,-0.212279,-0.226,93.4493
111,93.6162,93.7657,92.7494,92.9617,5464127,5464127,-0.619156,-0.662,92.9805
112,93.2093,93.3066,92.9705,93.2093,7786696,7786696,0.247663,0.266,93.1678
113,93.0767,93.2889,90.9008,91.3519,14224802,14224802,-1.8575,-1.993,91.6133
114,91.573,91.6968,90.1755,90.4143,11947879,11947879,-0.937577,-1.026,90.5348
115,90.1313,90.3082,88.6807,88.778,11226538,11226538,-1.6363,-1.81,89.4521
116,89.0433,90.1843,88.778,90.0428,8408731,8408731,1.2648,1.425,89.5333
117,89.7244,89.8482,89.3529,89.574,6386413,6386413,-0.468791,-0.521,89.5667
118,90.1401,90.6973,90.0251,90.6354,6554213,6554213,1.0614,1.185,90.5283
119,90.9273,91.0423,90.1164,90.3878,4815975,4815975,-0.247662,-0.273,90.447
120,90.5204,90.8654,90.2374,90.3966,5177227,5177227,0.008846,0.01,90.4021
121,90.4585,90.5735,90.0428,90.317,3952062,3952062,-0.079607,-0.088,90.2394
122,90.1224,90.5735,89.919,90.317,4634905,4634905,0,0,90.2614
123,90.6177,90.6708,89.9455,90.1843,6058738,6058738,-0.132676,-0.147,90.314
124,90.4585,90.9715,90.0516,90.4851,5995785,5995785,0.300731,0.333,90.5012
125,90.0163,90.0782,88.4949,88.5303,9142218,9142218,-1.9548,-2.16,89.0914
126,88.2384,88.8133,87.3893,88.3622,8610725,8610725,-0.168057,-0.19,88.3279
127,88.4418,88.7824,87.8448,88.5922,6790846,6790846,0.229972,0.26,88.3261
128,88.3003,88.663,88.0527,88.2915,6230883,6230883,-0.300734,-0.339,88.3545
129,88.1588,89.1848,88.0969,89.0787,7412322,7412322,0.787215,0.892,88.8704
130,89.4148,89.5033,88.0792,88.3888,7417911,7417911,-0.689917,-0.775,88.5613
131,88.6364,89.4679,88.2473,89.406,5619629,5619629,1.0172,1.151,89.0567
132,89.8836,90.0251,89.344,89.4767,5706553,5706553,0.070759,0.079,89.5827
133,89.3352,89.5298,88.7249,89.0079,4577733,4577733,-0.468785,-0.524,89.0365
134,89.4679,90.1755,89.4679,89.9897,4563668,4563668,0.981803,1.103,89.8882
