index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
71,19.6815,19.7944,19.4325,19.587,59330114,59330114,-0.043022,-0.219,19.7967
72,20.8408,21.2014,20.712,20.7635,120944457,120944457,1.1765,6.007,20.963
73,20.7291,20.991,20.6604,20.9266,40477610,40477610,0.163156,0.786,20.8316
74,20.815,20.991,20.712,20.9095,39392687,39392687,-0.017174,-0.082,20.8913
75,20.8322,20.9438,20.6261,20.712,56321957,56321957,-0.197502,-0.945,20.7563
76,20.7978,21.1671,20.7549,21.0211,65262617,65262617,0.309134,1.493,20.9748
77,20.9696,21.0726,20.8579,20.9352,26751009,26751009,-0.085872,-0.409,20.932
78,20.9352,21.0984,20.9095,21.0554,27778949,27778949,0.120219,0.574,21.0215
79,21.2443,21.3646,21.1499,21.2186,32369061,32369061,0.163155,0.775,21.2505
80,21.1499,21.4075,21.1499,21.313,28651605,28651605,0.094457,0.445,21.3369
81,21.3388,21.3989,21.0898,21.1928,21644415,21644415,-0.12022,-0.564,21.1856
82,21.2186,21.2529,21.0211,21.1413,29381576,29381576,-0.051522,-0.243,21.4732
83,21.1585,21.2959,21.0898,21.2787,20393395,20393395,0.137393,0.65,21.2389
84,21.2529,21.313,20.9953,21.1885,23339056,23339056,-0.090163,-0.424,21.173
85,21.1327,21.1671,20.9524,21.0383,20635113,20635113,-0.150273,-0.709,21.0574
86,21.1413,21.2443,20.961,21.21,23320286,23320286,0.17174,0.816,21.1019
87,21.2358,21.4247,21.2186,21.3216,22485479,22485479,0.111632,0.526,21.46
88,21.2873,21.4247,21.2272,21.2959,18819050,18819050,-0.025762,-0.121,21.3298
89,21.2358,21.5535,21.1241,21.4676,36581952,36581952,0.171742,0.806,21.4632
90,21.3388,21.6136,21.2873,21.502,36173954,36173954,0.034347,0.16,21.4952
91,21.4247,21.4762,21.1413,21.1756,26900429,26900429,-0.326308,-1.518,21.2382
92,21.1799,21.2787,21.1241,21.21,20947626,20947626,0.034349,0.162,21.2045
93,21.0554,21.2358,20.9953,21.064,19251335,19251335,-0.145978,-0.688,21.0885
94,21.0297,21.1413,20.961,21.0383,17972802,17972802,-0.025762,-0.122,21.2319
95,21.21,21.2529,21.0039,21.1499,24724403,24724403,0.111629,0.531,21.1388
96,21.1413,21.2186,20.9953,21.2186,20646826,20646826,0.068699,0.325,21.1689
97,21.1499,21.3817,21.1327,21.3216,39707996,39707996,0.103044,0.486,21.2742
